index,indeks,Price [PLN/MWh],Volume [MWh]
2020-09-24,TGeBase,259.42,75551.2
2020-09-24,TGePeak,286.88,41193.4
2020-09-24,TGeOffpeak,214.39,21037.8
2020-09-24,TGe24,257.83,46312.7
2020-09-24,TGe15,284.64,30577.9
2020-09-24,TGe9,213.16,15734.8
2020-09-25,TGeBase,246.28,70422.0
2020-09-25,TGePeak,259.17,38708.0
2020-09-25,TGeOffpeak,218.98,20986.0
2020-09-25,TGe24,246.98,42422.7
2020-09-25,TGe15,261.31,26473.9
2020-09-25,TGe9,223.1,15948.8
2020-09-26,TGeBase,210.26,83871.5
2020-09-26,TGePeak,220.82,44122.3
2020-09-26,TGeOffpeak,188.37,28565.2
2020-09-26,TGe24,208.74,55460.7
2020-09-26,TGe15,221.67,34071.4
2020-09-26,TGe9,187.2,21389.3
2020-09-27,TGeBase,187.76,77012.1
2020-09-27,TGePeak,193.7,43976.9
2020-09-27,TGeOffpeak,178.23,26267.2
2020-09-27,TGe24,185.76,53820.6
2020-09-27,TGe15,191.8,33065.4
2020-09-27,TGe9,175.7,20755.2
2020-09-28,TGeBase,276.35,72792.7
2020-09-28,TGePeak,318.29,37932.8
2020-09-28,TGeOffpeak,210.86,25571.9
2020-09-28,TGe24,278.95,46792.9
2020-09-28,TGe15,319.93,26918.1
2020-09-28,TGe9,210.65,19874.8
2020-09-29,TGeBase,276.81,94723.9
2020-09-29,TGePeak,303.34,54033.6
2020-09-29,TGeOffpeak,230.32,24010.3
2020-09-29,TGe24,277.8,59389.7
2020-09-29,TGe15,305.38,40693.9
2020-09-29,TGe9,231.82,18695.8
2020-09-30,TGeBase,250.61,87049.3
2020-09-30,TGePeak,270.13,47611.1
2020-09-30,TGeOffpeak,212.93,24822.2
2020-09-30,TGe24,248.46,53720.5
2020-09-30,TGe15,270.43,34889.3
2020-09-30,TGe9,211.84,18831.2
2020-10-01,TGeBase,262.2,95408.8
2020-10-01,TGePeak,292.62,52703.0
2020-10-01,TGeOffpeak,212.46,28185.8
2020-10-01,TGe24,265.2,61036.8
2020-10-01,TGe15,296.11,39083.3
2020-10-01,TGe9,213.68,21953.5
2020-10-02,TGeBase,266.1,84835.3
2020-10-02,TGePeak,287.74,48267.8
2020-10-02,TGeOffpeak,239.38,23631.5
2020-10-02,TGe24,270.08,54513.2
2020-10-02,TGe15,289.72,35210.5
2020-10-02,TGe9,237.36,19302.7
2020-10-03,TGeBase,191.9,101174.2
2020-10-03,TGePeak,196.33,49560.0
2020-10-03,TGeOffpeak,186.49,30494.2
2020-10-03,TGe24,191.87,68136.3
2020-10-03,TGe15,195.76,43358.8
2020-10-03,TGe9,185.39,24777.5
2020-10-04,TGeBase,176.8,82754.8
2020-10-04,TGePeak,196.61,44617.8
2020-10-04,TGeOffpeak,145.0,32641.0
2020-10-04,TGe24,175.76,62140.8
2020-10-04,TGe15,196.13,36007.9
2020-10-04,TGe9,141.81,26132.9
2020-10-05,TGeBase,257.22,78943.7
2020-10-05,TGePeak,280.59,43961.7
2020-10-05,TGeOffpeak,214.92,22934.0
2020-10-05,TGe24,257.52,51359.6
2020-10-05,TGe15,282.21,33528.8
2020-10-05,TGe9,216.38,17830.8
2020-10-06,TGeBase,234.17,80086.9
2020-10-06,TGePeak,244.91,45282.8
2020-10-06,TGeOffpeak,210.44,22012.1
2020-10-06,TGe24,232.18,51218.9
2020-10-06,TGe15,245.01,34229.4
2020-10-06,TGe9,210.8,16989.5
2020-10-07,TGeBase,288.75,107220.5
2020-10-07,TGePeak,328.35,59838.2
2020-10-07,TGeOffpeak,218.62,25950.3
2020-10-07,TGe24,289.53,64428.8
2020-10-07,TGe15,330.84,43719.6
2020-10-07,TGe9,220.68,20709.2
2020-10-08,TGeBase,257.94,94841.3
2020-10-08,TGePeak,276.83,52408.4
2020-10-08,TGeOffpeak,230.14,24792.9
2020-10-08,TGe24,261.46,59503.1
2020-10-08,TGe15,278.36,40532.8
2020-10-08,TGe9,233.28,18970.3
2020-10-09,TGeBase,251.43,106749.7
2020-10-09,TGePeak,274.95,62869.6
2020-10-09,TGeOffpeak,204.15,27344.1
2020-10-09,TGe24,248.04,63585.5
2020-10-09,TGe15,273.91,42431.9
2020-10-09,TGe9,204.91,21153.6
2020-10-10,TGeBase,230.12,98068.4
2020-10-10,TGePeak,249.33,58280.5
2020-10-10,TGeOffpeak,201.57,22171.9
2020-10-10,TGe24,230.07,63848.7
2020-10-10,TGe15,247.13,46414.0
2020-10-10,TGe9,201.65,17434.7
2020-10-11,TGeBase,214.24,79904.3
2020-10-11,TGePeak,224.43,50284.3
2020-10-11,TGeOffpeak,197.05,23044.0
2020-10-11,TGe24,215.09,58275.4
2020-10-11,TGe15,226.03,39865.3
2020-10-11,TGe9,196.85,18410.1
2020-10-12,TGeBase,255.54,88910.2
2020-10-12,TGePeak,280.49,51289.0
2020-10-12,TGeOffpeak,201.48,24613.2
2020-10-12,TGe24,248.6,55717.5
2020-10-12,TGe15,277.78,36243.5
2020-10-12,TGe9,199.96,19474.0
2020-10-13,TGeBase,248.03,84726.3
2020-10-13,TGePeak,269.52,49046.5
2020-10-13,TGeOffpeak,216.06,24951.8
2020-10-13,TGe24,250.89,58620.0
2020-10-13,TGe15,270.22,38757.1
2020-10-13,TGe9,218.66,19862.9
2020-10-14,TGeBase,207.08,95023.1
2020-10-14,TGePeak,223.65,49841.2
2020-10-14,TGeOffpeak,173.64,30613.9
2020-10-14,TGe24,204.21,61369.8
2020-10-14,TGe15,222.36,36801.3
2020-10-14,TGe9,173.96,24568.5
2020-10-15,TGeBase,256.45,100256.6
2020-10-15,TGePeak,289.09,56836.9
2020-10-15,TGeOffpeak,202.67,30843.7
2020-10-15,TGe24,257.43,64208.7
2020-10-15,TGe15,290.27,40372.0
2020-10-15,TGe9,202.69,23836.7
2020-10-16,TGeBase,274.11,103972.2
2020-10-16,TGePeak,307.53,59017.8
2020-10-16,TGeOffpeak,216.07,28226.4
2020-10-16,TGe24,273.68,64399.3
2020-10-16,TGe15,307.56,42891.2
2020-10-16,TGe9,217.21,21508.1
2020-10-17,TGeBase,243.97,112887.6
2020-10-17,TGePeak,271.5,73177.5
2020-10-17,TGeOffpeak,194.29,28790.1
2020-10-17,TGe24,244.73,77847.9
2020-10-17,TGe15,273.59,57045.2
2020-10-17,TGe9,196.63,20802.7
2020-10-18,TGeBase,189.13,86099.9
2020-10-18,TGePeak,194.92,44889.5
2020-10-18,TGeOffpeak,176.04,28322.4
2020-10-18,TGe24,187.22,61675.2
2020-10-18,TGe15,193.75,37870.8
2020-10-18,TGe9,176.32,23804.4
2020-10-19,TGeBase,257.7,85690.0
2020-10-19,TGePeak,290.54,51955.7
2020-10-19,TGeOffpeak,204.53,28070.3
2020-10-19,TGe24,257.47,60999.7
2020-10-19,TGe15,289.53,38320.5
2020-10-19,TGe9,204.04,22679.2
2020-10-20,TGeBase,260.58,90320.1
2020-10-20,TGePeak,283.62,51391.5
2020-10-20,TGeOffpeak,224.05,26520.6
2020-10-20,TGe24,261.89,60851.5
2020-10-20,TGe15,284.31,39533.9
2020-10-20,TGe9,224.51,21317.6
2020-10-21,TGeBase,236.79,90009.7
2020-10-21,TGePeak,254.02,52241.0
2020-10-21,TGeOffpeak,203.94,26296.7
2020-10-21,TGe24,235.94,60780.6
2020-10-21,TGe15,254.84,40606.8
2020-10-21,TGe9,204.44,20173.8
2020-10-22,TGeBase,216.62,100864.6
2020-10-22,TGePeak,231.18,54888.0
2020-10-22,TGeOffpeak,194.09,26440.6
2020-10-22,TGe24,215.16,65792.0
2020-10-22,TGe15,228.75,44260.0
2020-10-22,TGe9,192.51,21532.0
2020-10-23,TGeBase,250.87,96438.9
2020-10-23,TGePeak,268.71,61331.8
2020-10-23,TGeOffpeak,219.08,27835.1
2020-10-23,TGe24,252.93,64334.0
2020-10-23,TGe15,272.24,42861.7
2020-10-23,TGe9,220.74,21472.3
2020-10-24,TGeBase,240.49,97501.0
2020-10-24,TGePeak,251.36,59501.9
2020-10-24,TGeOffpeak,219.2,23527.1
2020-10-24,TGe24,241.81,61764.6
2020-10-24,TGe15,254.21,44593.1
2020-10-24,TGe9,221.13,17171.5
2020-10-25,TGeBase,199.06,79962.4
2020-10-25,TGePeak,205.36,46061.7
2020-10-25,TGeOffpeak,189.96,31075.7
2020-10-25,TGe24,201.3,57874.7
2020-10-25,TGe15,208.69,33197.5
2020-10-25,TGe9,190.22,24677.2
2020-10-26,TGeBase,246.05,83921.0
2020-10-26,TGePeak,271.27,51405.2
2020-10-26,TGeOffpeak,203.26,27283.8
2020-10-26,TGe24,247.43,59348.8
2020-10-26,TGe15,273.41,37693.8
2020-10-26,TGe9,204.13,21655.0
2020-10-27,TGeBase,250.63,92005.0
2020-10-27,TGePeak,275.92,52934.2
2020-10-27,TGeOffpeak,206.74,28894.8
2020-10-27,TGe24,249.04,62129.2
2020-10-27,TGe15,273.67,40675.7
2020-10-27,TGe9,207.98,21453.5
2020-10-28,TGeBase,243.12,85163.6
2020-10-28,TGePeak,256.8,51539.4
2020-10-28,TGeOffpeak,219.19,23784.2
2020-10-28,TGe24,245.32,55107.4
2020-10-28,TGe15,259.87,36678.7
2020-10-28,TGe9,221.08,18428.7
2020-10-29,TGeBase,230.55,85072.2
2020-10-29,TGePeak,246.81,53538.1
2020-10-29,TGeOffpeak,201.39,23734.1
2020-10-29,TGe24,232.61,55843.6
2020-10-29,TGe15,249.89,37698.5
2020-10-29,TGe9,203.8,18145.1
2020-10-30,TGeBase,251.01,83991.1
2020-10-30,TGePeak,273.97,52365.6
2020-10-30,TGeOffpeak,214.13,23729.5
2020-10-30,TGe24,252.31,58294.5
2020-10-30,TGe15,274.73,39699.6
2020-10-30,TGe9,214.94,18594.9
2020-10-31,TGeBase,243.63,109506.7
2020-10-31,TGePeak,264.23,70877.3
2020-10-31,TGeOffpeak,207.23,24901.4
2020-10-31,TGe24,246.03,73040.1
2020-10-31,TGe15,267.1,54298.1
2020-10-31,TGe9,210.89,18742.0
2020-11-01,TGeBase,179.71,98555.9
2020-11-01,TGePeak,182.02,59328.1
2020-11-01,TGeOffpeak,174.06,27755.8
2020-11-01,TGe24,178.85,68811.4
2020-11-01,TGe15,181.32,45361.5
2020-11-01,TGe9,174.74,23449.9
2020-11-02,TGeBase,217.64,92432.2
2020-11-02,TGePeak,227.44,57085.7
2020-11-02,TGeOffpeak,197.88,25626.5
2020-11-02,TGe24,215.71,58835.3
2020-11-02,TGe15,228.17,38170.5
2020-11-02,TGe9,194.96,20664.8
2020-11-03,TGeBase,269.86,101460.2
2020-11-03,TGePeak,294.29,64304.7
2020-11-03,TGeOffpeak,229.57,27195.5
2020-11-03,TGe24,271.16,64613.5
2020-11-03,TGe15,296.05,43074.4
2020-11-03,TGe9,229.67,21539.1
2020-11-04,TGeBase,260.67,96794.0
2020-11-04,TGePeak,275.02,60975.1
2020-11-04,TGeOffpeak,237.18,24994.9
2020-11-04,TGe24,260.88,64260.4
2020-11-04,TGe15,275.49,43889.8
2020-11-04,TGe9,236.53,20370.6
2020-11-05,TGeBase,249.46,100730.6
2020-11-05,TGePeak,262.09,60817.5
2020-11-05,TGeOffpeak,231.07,23689.1
2020-11-05,TGe24,248.71,59946.3
2020-11-05,TGe15,259.22,40736.8
2020-11-05,TGe9,231.19,19209.5
2020-11-06,TGeBase,265.42,104559.6
2020-11-06,TGePeak,296.68,59728.4
2020-11-06,TGeOffpeak,211.5,27575.2
2020-11-06,TGe24,271.2,63181.6
2020-11-06,TGe15,304.09,41207.2
2020-11-06,TGe9,216.39,21974.4
2020-11-07,TGeBase,251.87,114743.1
2020-11-07,TGePeak,271.76,69149.0
2020-11-07,TGeOffpeak,217.36,28074.1
2020-11-07,TGe24,252.57,71559.9
2020-11-07,TGe15,273.18,50631.1
2020-11-07,TGe9,218.23,20928.8
2020-11-08,TGeBase,229.21,95071.3
2020-11-08,TGePeak,246.06,60464.2
2020-11-08,TGeOffpeak,201.36,27383.1
2020-11-08,TGe24,232.25,64586.0
2020-11-08,TGe15,250.36,43738.1
2020-11-08,TGe9,202.06,20847.9
2020-11-09,TGeBase,265.14,126219.5
2020-11-09,TGePeak,305.28,76059.6
2020-11-09,TGeOffpeak,196.97,45767.9
2020-11-09,TGe24,264.58,66017.4
2020-11-09,TGe15,279.94,44761.7
2020-11-09,TGe9,238.98,21255.7
2020-11-10,TGeBase,270.95,98347.5
2020-11-10,TGePeak,304.69,57453.4
2020-11-10,TGeOffpeak,215.61,34318.1
2020-11-10,TGe24,272.26,68203.1
2020-11-10,TGe15,305.2,44470.3
2020-11-10,TGe9,217.36,23732.8
2020-11-11,TGeBase,237.04,98010.1
2020-11-11,TGePeak,258.73,56608.3
2020-11-11,TGeOffpeak,198.08,26905.8
2020-11-11,TGe24,232.13,57121.3
2020-11-11,TGe15,252.33,38782.0
2020-11-11,TGe9,198.46,18339.3
2020-11-12,TGeBase,276.54,90825.5
2020-11-12,TGePeak,309.23,57833.6
2020-11-12,TGeOffpeak,220.77,24951.9
2020-11-12,TGe24,278.59,62037.1
2020-11-12,TGe15,312.42,42788.7
2020-11-12,TGe9,222.21,19248.4
2020-11-13,TGeBase,265.84,88880.1
2020-11-13,TGePeak,295.91,55248.8
2020-11-13,TGeOffpeak,212.44,25543.3
2020-11-13,TGe24,265.38,61416.9
2020-11-13,TGe15,296.02,42483.9
2020-11-13,TGe9,214.32,18933.0
2020-11-14,TGeBase,247.59,110521.8
2020-11-14,TGePeak,269.08,73030.1
2020-11-14,TGeOffpeak,208.24,24651.7
2020-11-14,TGe24,249.61,71762.9
2020-11-14,TGe15,273.52,53935.5
2020-11-14,TGe9,209.76,17827.4
2020-11-15,TGeBase,211.16,70198.8
2020-11-15,TGePeak,219.04,43709.4
2020-11-15,TGeOffpeak,198.69,21257.4
2020-11-15,TGe24,211.48,49964.1
2020-11-15,TGe15,219.59,33135.2
2020-11-15,TGe9,197.96,16828.9
2020-11-16,TGeBase,231.48,87521.0
2020-11-16,TGePeak,268.97,50567.3
2020-11-16,TGeOffpeak,166.87,27473.7
2020-11-16,TGe24,238.93,56869.6
2020-11-16,TGe15,280.4,34653.1
2020-11-16,TGe9,169.81,22216.5
2020-11-17,TGeBase,252.47,85355.9
2020-11-17,TGePeak,274.94,55346.2
2020-11-17,TGeOffpeak,213.0,23025.7
2020-11-17,TGe24,254.11,55526.2
2020-11-17,TGe15,278.48,37990.0
2020-11-17,TGe9,213.5,17536.2
2020-11-18,TGeBase,242.7,85543.4
2020-11-18,TGePeak,262.07,54047.4
2020-11-18,TGeOffpeak,207.39,21584.0
2020-11-18,TGe24,241.36,54221.3
2020-11-18,TGe15,262.07,36934.3
2020-11-18,TGe9,206.83,17287.0
2020-11-19,TGeBase,209.43,97440.6
2020-11-19,TGePeak,225.81,59436.7
2020-11-19,TGeOffpeak,178.95,26531.9
2020-11-19,TGe24,207.32,66557.4
2020-11-19,TGe15,225.53,44686.1
2020-11-19,TGe9,176.97,21871.3
2020-11-20,TGeBase,223.58,92119.3
2020-11-20,TGePeak,247.64,52059.0
2020-11-20,TGeOffpeak,181.1,30124.3
2020-11-20,TGe24,222.49,60138.4
2020-11-20,TGe15,246.74,36990.6
2020-11-20,TGe9,182.08,23147.8
2020-11-21,TGeBase,219.92,96317.8
2020-11-21,TGePeak,238.56,59999.0
2020-11-21,TGeOffpeak,190.5,28422.8
2020-11-21,TGe24,220.01,70142.8
2020-11-21,TGe15,238.25,47421.8
2020-11-21,TGe9,189.61,22721.0
2020-11-22,TGeBase,154.6,93667.4
2020-11-22,TGePeak,183.94,51400.5
2020-11-22,TGeOffpeak,107.2,35882.9
2020-11-22,TGe24,154.16,71441.1
2020-11-22,TGe15,182.9,43404.4
2020-11-22,TGe9,106.26,28036.7
2020-11-23,TGeBase,212.38,76547.2
2020-11-23,TGePeak,239.06,41170.3
2020-11-23,TGeOffpeak,167.69,28992.9
2020-11-23,TGe24,212.85,51976.9
2020-11-23,TGe15,241.38,29001.5
2020-11-23,TGe9,165.28,22975.4
2020-11-24,TGeBase,244.47,79548.0
2020-11-24,TGePeak,269.35,42663.5
2020-11-24,TGeOffpeak,198.83,26204.5
2020-11-24,TGe24,243.72,47517.6
2020-11-24,TGe15,270.4,29061.6
2020-11-24,TGe9,199.24,18456.0
2020-11-25,TGeBase,274.11,89833.7
2020-11-25,TGePeak,302.45,57291.2
2020-11-25,TGeOffpeak,222.8,23494.5
2020-11-25,TGe24,275.27,53161.6
2020-11-25,TGe15,306.21,35913.2
2020-11-25,TGe9,223.7,17248.4
2020-11-26,TGeBase,274.9,77226.2
2020-11-26,TGePeak,303.09,48596.3
2020-11-26,TGeOffpeak,226.66,21021.9
2020-11-26,TGe24,274.24,49536.1
2020-11-26,TGe15,303.78,32344.7
2020-11-26,TGe9,225.0,17191.4
2020-11-27,TGeBase,288.29,90343.8
2020-11-27,TGePeak,324.45,57021.5
2020-11-27,TGeOffpeak,226.13,26938.3
2020-11-27,TGe24,286.42,59672.1
2020-11-27,TGe15,322.5,38925.9
2020-11-27,TGe9,226.27,20746.2
2020-11-28,TGeBase,260.58,122965.7
2020-11-28,TGePeak,289.38,79350.4
2020-11-28,TGeOffpeak,208.58,27751.3
2020-11-28,TGe24,259.45,75222.2
2020-11-28,TGe15,289.91,55032.3
2020-11-28,TGe9,208.69,20189.9
2020-11-29,TGeBase,225.34,93120.8
2020-11-29,TGePeak,241.98,60446.0
2020-11-29,TGeOffpeak,196.02,25906.8
2020-11-29,TGe24,224.89,63455.3
2020-11-29,TGe15,243.31,42310.5
2020-11-29,TGe9,194.19,21144.8
2020-11-30,TGeBase,293.43,89909.7
2020-11-30,TGePeak,328.6,54409.7
2020-11-30,TGeOffpeak,236.26,25180.0
2020-11-30,TGe24,294.5,61971.5
2020-11-30,TGe15,329.16,41922.7
2020-11-30,TGe9,236.73,20048.8
2020-12-01,TGeBase,289.0,83310.7
2020-12-01,TGePeak,326.15,49772.3
2020-12-01,TGeOffpeak,227.36,28714.4
2020-12-01,TGe24,290.65,61813.9
2020-12-01,TGe15,327.44,39877.4
2020-12-01,TGe9,229.33,21936.5
2020-12-02,TGeBase,309.62,97543.9
2020-12-02,TGePeak,354.53,61223.6
2020-12-02,TGeOffpeak,231.06,28376.3
2020-12-02,TGe24,306.78,66583.7
2020-12-02,TGe15,351.34,45393.8
2020-12-02,TGe9,232.52,21189.9
2020-12-03,TGeBase,277.48,98414.7
2020-12-03,TGePeak,311.71,56843.2
2020-12-03,TGeOffpeak,220.84,25131.5
2020-12-03,TGe24,277.14,57557.0
2020-12-03,TGe15,312.03,37909.4
2020-12-03,TGe9,218.97,19647.6
2020-12-04,TGeBase,269.3,84968.3
2020-12-04,TGePeak,296.66,52927.4
2020-12-04,TGeOffpeak,226.06,21216.9
2020-12-04,TGe24,268.33,51772.9
2020-12-04,TGe15,293.94,34864.7
2020-12-04,TGe9,225.66,16908.2
2020-12-05,TGeBase,216.0,90777.7
2020-12-05,TGePeak,234.1,54518.0
2020-12-05,TGeOffpeak,184.86,26851.7
2020-12-05,TGe24,218.71,61441.9
2020-12-05,TGe15,239.41,39619.6
2020-12-05,TGe9,184.22,21822.3
2020-12-06,TGeBase,195.08,101270.7
2020-12-06,TGePeak,213.79,45645.1
2020-12-06,TGeOffpeak,167.94,33545.6
2020-12-06,TGe24,195.43,62448.0
2020-12-06,TGe15,214.87,34975.9
2020-12-06,TGe9,163.02,27472.1
2020-12-07,TGeBase,239.52,89855.5
2020-12-07,TGePeak,275.67,48689.6
2020-12-07,TGeOffpeak,178.99,33005.9
2020-12-07,TGe24,244.89,58507.7
2020-12-07,TGe15,281.97,32596.3
2020-12-07,TGe9,183.08,25911.4
2020-12-08,TGeBase,294.44,85823.9
2020-12-08,TGePeak,330.23,58380.3
2020-12-08,TGeOffpeak,233.28,22979.6
2020-12-08,TGe24,295.56,61216.5
2020-12-08,TGe15,332.61,43195.8
2020-12-08,TGe9,233.81,18020.7
2020-12-09,TGeBase,299.79,96700.9
2020-12-09,TGePeak,340.09,60953.2
2020-12-09,TGeOffpeak,226.78,26963.7
2020-12-09,TGe24,299.41,65833.0
2020-12-09,TGe15,341.27,45121.1
2020-12-09,TGe9,229.65,20711.9
2020-12-10,TGeBase,314.21,110580.2
2020-12-10,TGePeak,358.48,67321.1
2020-12-10,TGeOffpeak,230.07,27755.1
2020-12-10,TGe24,308.96,75844.7
2020-12-10,TGe15,356.43,53938.0
2020-12-10,TGe9,229.84,21906.7
2020-12-11,TGeBase,294.06,118991.5
2020-12-11,TGePeak,331.65,71155.4
2020-12-11,TGeOffpeak,232.6,33532.1
2020-12-11,TGe24,294.61,77950.8
2020-12-11,TGe15,331.96,54475.7
2020-12-11,TGe9,232.37,23475.1
2020-12-12,TGeBase,277.17,119975.3
2020-12-12,TGePeak,301.53,79938.0
2020-12-12,TGeOffpeak,237.31,24725.3
2020-12-12,TGe24,275.23,78778.1
2020-12-12,TGe15,298.13,59244.4
2020-12-12,TGe9,237.06,19533.7
2020-12-13,TGeBase,255.65,100910.7
2020-12-13,TGePeak,279.59,66572.6
2020-12-13,TGeOffpeak,216.93,25794.1
2020-12-13,TGe24,255.27,67227.4
2020-12-13,TGe15,278.24,47962.3
2020-12-13,TGe9,216.98,19265.1
2020-12-14,TGeBase,332.15,104963.3
2020-12-14,TGePeak,376.81,65052.5
2020-12-14,TGeOffpeak,262.8,26422.8
2020-12-14,TGe24,332.44,73317.1
2020-12-14,TGe15,375.59,51841.2
2020-12-14,TGe9,260.53,21475.9
2020-12-15,TGeBase,303.28,99531.0
2020-12-15,TGePeak,333.59,64911.1
2020-12-15,TGeOffpeak,251.98,25499.9
2020-12-15,TGe24,310.57,69233.6
2020-12-15,TGe15,344.8,49571.2
2020-12-15,TGe9,253.52,19662.4
2020-12-16,TGeBase,333.37,124014.7
2020-12-16,TGePeak,377.34,83339.1
2020-12-16,TGeOffpeak,256.54,30283.6
2020-12-16,TGe24,338.66,90628.9
2020-12-16,TGe15,387.22,66419.0
2020-12-16,TGe9,257.74,24209.9
2020-12-17,TGeBase,305.38,114084.0
2020-12-17,TGePeak,340.82,68976.3
2020-12-17,TGeOffpeak,245.82,30995.7
2020-12-17,TGe24,309.93,76149.8
2020-12-17,TGe15,345.98,52364.0
2020-12-17,TGe9,249.84,23785.8
2020-12-18,TGeBase,307.5,108198.6
2020-12-18,TGePeak,339.89,70339.7
2020-12-18,TGeOffpeak,250.91,25522.9
2020-12-18,TGe24,307.28,69436.8
2020-12-18,TGe15,340.88,49131.9
2020-12-18,TGe9,251.28,20304.9
2020-12-19,TGeBase,275.13,100557.6
2020-12-19,TGePeak,293.12,70473.5
2020-12-19,TGeOffpeak,244.94,18732.1
2020-12-19,TGe24,275.4,67182.8
2020-12-19,TGe15,293.92,52555.4
2020-12-19,TGe9,244.54,14627.4
2020-12-20,TGeBase,224.88,84763.3
2020-12-20,TGePeak,244.14,54854.2
2020-12-20,TGeOffpeak,190.85,23861.1
2020-12-20,TGe24,226.84,57711.1
2020-12-20,TGe15,248.59,38703.5
2020-12-20,TGe9,190.59,19007.6
2020-12-21,TGeBase,279.04,83226.3
2020-12-21,TGePeak,316.68,51083.4
2020-12-21,TGeOffpeak,214.58,24030.9
2020-12-21,TGe24,278.08,50528.9
2020-12-21,TGe15,316.3,31678.9
2020-12-21,TGe9,214.39,18850.0
2020-12-22,TGeBase,240.65,79852.0
2020-12-22,TGePeak,263.74,50046.7
2020-12-22,TGeOffpeak,196.12,20949.3
2020-12-22,TGe24,249.57,45956.1
2020-12-22,TGe15,280.04,29262.3
2020-12-22,TGe9,198.79,16693.8
2020-12-23,TGeBase,267.54,98282.7
2020-12-23,TGePeak,309.78,58037.3
2020-12-23,TGeOffpeak,189.75,26205.4
2020-12-23,TGe24,264.86,60099.0
2020-12-23,TGe15,309.08,39247.0
2020-12-23,TGe9,191.17,20852.0
2020-12-24,TGeBase,158.89,106849.3
2020-12-24,TGePeak,186.19,66306.8
2020-12-24,TGeOffpeak,104.11,26166.5
2020-12-24,TGe24,153.88,73980.3
2020-12-24,TGe15,185.34,53588.2
2020-12-24,TGe9,101.44,20392.1
2020-12-25,TGeBase,175.63,118003.7
2020-12-25,TGePeak,214.74,52026.2
2020-12-25,TGeOffpeak,129.71,31177.5
2020-12-25,TGe24,180.65,61116.5
2020-12-25,TGe15,216.0,35121.7
2020-12-25,TGe9,121.74,25994.8
2020-12-26,TGeBase,175.67,96962.5
2020-12-26,TGePeak,201.08,50309.9
2020-12-26,TGeOffpeak,141.2,33788.6
2020-12-26,TGe24,173.7,69415.8
2020-12-26,TGe15,196.83,41826.1
2020-12-26,TGe9,135.14,27589.7
2020-12-27,TGeBase,138.24,100311.9
2020-12-27,TGePeak,169.54,54369.9
2020-12-27,TGeOffpeak,86.52,36990.0
2020-12-27,TGe24,137.89,75935.9
2020-12-27,TGe15,169.22,45474.5
2020-12-27,TGe9,85.68,30461.4
2020-12-28,TGeBase,188.57,104767.3
2020-12-28,TGePeak,235.95,56866.0
2020-12-28,TGeOffpeak,111.92,38325.3
2020-12-28,TGe24,195.11,68723.4
2020-12-28,TGe15,242.7,39735.3
2020-12-28,TGe9,115.81,28988.1
2020-12-29,TGeBase,211.81,96638.6
2020-12-29,TGePeak,238.77,57676.0
2020-12-29,TGeOffpeak,164.79,29122.6
2020-12-29,TGe24,210.96,65460.8
2020-12-29,TGe15,240.19,42148.6
2020-12-29,TGe9,162.25,23312.2
2020-12-30,TGeBase,225.02,98253.1
2020-12-30,TGePeak,249.68,63196.0
2020-12-30,TGeOffpeak,180.59,28169.1
2020-12-30,TGe24,221.89,65608.2
2020-12-30,TGe15,248.9,45226.9
2020-12-30,TGe9,176.88,20381.3
2020-12-31,TGeBase,235.17,74052.1
2020-12-31,TGePeak,248.9,51461.0
2020-12-31,TGeOffpeak,213.4,20623.1
2020-12-31,TGe24,232.06,57545.3
2020-12-31,TGe15,245.46,41237.2
2020-12-31,TGe9,209.73,16308.1
2021-01-01,TGeBase,187.82,82128.0
2021-01-01,TGePeak,203.15,45377.7
2021-01-01,TGeOffpeak,159.73,31254.3
2021-01-01,TGe24,187.82,60155.8
2021-01-01,TGe15,203.52,35552.7
2021-01-01,TGe9,161.65,24603.1
2021-01-02,TGeBase,235.03,88071.8
2021-01-02,TGePeak,262.75,53472.0
2021-01-02,TGeOffpeak,189.8,24735.8
2021-01-02,TGe24,240.28,62521.1
2021-01-02,TGe15,269.22,41756.5
2021-01-02,TGe9,192.05,20764.6
2021-01-03,TGeBase,183.23,75477.1
2021-01-03,TGePeak,189.95,45518.8
2021-01-03,TGeOffpeak,171.5,26358.3
2021-01-03,TGe24,187.45,52787.9
2021-01-03,TGe15,196.29,31794.4
2021-01-03,TGe9,172.72,20993.5
2021-01-04,TGeBase,240.1,91164.9
2021-01-04,TGePeak,272.18,58227.4
2021-01-04,TGeOffpeak,185.69,29793.5
2021-01-04,TGe24,243.58,64560.8
2021-01-04,TGe15,276.94,40449.7
2021-01-04,TGe9,187.96,24111.1
2021-01-05,TGeBase,248.44,75846.6
2021-01-05,TGePeak,273.74,46900.8
2021-01-05,TGeOffpeak,205.68,20161.8
2021-01-05,TGe24,248.08,51703.5
2021-01-05,TGe15,273.61,34662.5
2021-01-05,TGe9,205.53,17041.0
2021-01-06,TGeBase,230.04,89810.6
2021-01-06,TGePeak,250.48,56889.4
2021-01-06,TGeOffpeak,192.16,24905.2
2021-01-06,TGe24,231.94,61181.3
2021-01-06,TGe15,254.82,41301.9
2021-01-06,TGe9,193.8,19879.4
2021-01-07,TGeBase,291.28,99071.8
2021-01-07,TGePeak,329.1,65250.0
2021-01-07,TGeOffpeak,223.55,23909.8
2021-01-07,TGe24,284.86,62312.2
2021-01-07,TGe15,320.66,43807.7
